Code,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Name,Country,Latitude,Longitude,Elevation (meters),Time from GMT
GMI,1992,356.14,357.51,358.43,359.01,360.0,359.41,357.29,355.11,353.19,352.93,354.37,356.06,Mariana Islands,Guam,13.386,144.656,0.0,+10 hours
GMI,1993,357.48,358.04,358.33,359.2,359.91,359.29,357.14,353.53,352.51,354.37,355.72,357.09,Mariana Islands,Guam,13.386,144.656,0.0,+10 hours
GMI,1994,358.39,359.4,360.28,360.84,361.12,360.68,359.39,357.94,355.66,355.2,356.73,357.94,Mariana Islands,Guam,13.386,144.656,0.0,+10 hours
GMI,1995,360.07,361.93,362.45,362.96,363.23,362.99,362.17,359.51,357.3,357.67,359.27,360.7,Mariana Islands,Guam,13.386,144.656,0.0,+10 hours
GMI,1996,361.93,363.23,364.17,364.57,365.09,364.77,363.26,362.0,360.53,359.52,360.63,362.03,Mariana Islands,Guam,13.386,144.656,0.0,+10 hours
GMI,1997,363.17,364.32,365.19,366.1,366.75,365.96,363.98,361.84,360.86,361.19,362.51,364.05,Mariana Islands,Guam,13.386,144.656,0.0,+10 hours
GMI,1998,365.61,366.61,367.26,368.64,369.43,368.77,367.59,366.08,364.39,364.24,365.55,366.69,Mariana Islands,Guam,13.386,144.656,0.0,+10 hours
GMI,1999,367.83,368.31,369.06,370.29,370.55,369.75,368.3,366.83,365.62,365.43,366.47,367.89,Mariana Islands,Guam,13.386,144.656,0.0,+10 hours
GMI,2000,368.69,369.06,369.97,371.18,371.68,371.21,369.89,368.42,367.73,367.41,367.96,369.27,Mariana Islands,Guam,13.386,144.656,0.0,+10 hours
GMI,2001,370.07,371.1,372.54,373.68,373.8,372.19,370.49,369.94,368.92,368.11,369.47,371.42,Mariana Islands,Guam,13.386,144.656,0.0,+10 hours
GMI,2002,372.64,373.47,374.49,375.43,375.76,375.0,373.23,372.23,370.92,370.44,372.4,373.74,Mariana Islands,Guam,13.386,144.656,0.0,+10 hours
GMI,2003,375.09,376.41,376.92,377.82,378.71,378.13,376.81,374.89,373.53,373.88,375.14,376.03,Mariana Islands,Guam,13.386,144.656,0.0,+10 hours
GMI,2004,377.48,377.25,377.25,377.25,380.56,379.43,377.64,376.15,374.57,374.99,376.41,378.0,Mariana Islands,Guam,13.386,144.656,0.0,+10 hours
GMI,2005,379.82,380.72,381.24,382.06,382.44,381.61,380.11,378.62,377.52,378.07,378.75,379.81,Mariana Islands,Guam,13.386,144.656,0.0,+10 hours
GMI,2006,381.7,382.89,383.51,384.49,385.16,384.45,382.59,380.29,378.92,379.59,381.49,382.81,Mariana Islands,Guam,13.386,144.656,0.0,+10 hours
GMI,2007,383.51,384.62,383.72,383.72,386.07,386.07,384.83,383.0,381.41,381.26,382.72,383.72,Mariana Islands,Guam,13.386,144.656,0.0,+10 hours
GMI,2008,385.3,385.3,385.3,385.3,388.98,388.06,386.12,383.82,382.2,382.58,384.56,386.11,Mariana Islands,Guam,13.386,144.656,0.0,+10 hours
GMI,2009,386.78,387.76,389.01,389.47,389.88,389.76,387.83,386.2,385.55,384.84,385.55,387.35,Mariana Islands,Guam,13.386,144.656,0.0,+10 hours
GMI,2010,389.58,390.72,390.98,392.18,392.58,391.49,390.02,387.9,386.52,387.42,388.56,389.45,Mariana Islands,Guam,13.386,144.656,0.0,+10 hours
GMI,2011,391.14,392.52,393.04,393.97,394.89,394.12,392.32,391.06,389.85,389.16,390.16,392.39,Mariana Islands,Guam,13.386,144.656,0.0,+10 hours
GMI,2012,393.85,394.02,395.12,397.04,396.7,394.89,392.28,389.41,389.79,392.07,394.36,395.65,Mariana Islands,Guam,13.386,144.656,0.0,+10 hours
GMI,2013,396.68,397.21,397.86,399.24,399.76,398.93,397.8,395.82,394.07,394.38,395.9,397.05,Mariana Islands,Guam,13.386,144.656,0.0,+10 hours
GMI,2014,397.93,399.24,400.12,400.51,401.43,401.12,399.46,397.44,395.66,395.7,397.31,398.8,Mariana Islands,Guam,13.386,144.656,0.0,+10 hours
GMI,2015,400.58,401.85,401.84,402.42,403.63,403.47,402.74,400.92,398.3,398.13,400.01,401.26,Mariana Islands,Guam,13.386,144.656,0.0,+10 hours
GMI,2016,403.53,403.53,403.53,403.53,403.53,403.53,403.53,403.53,403.53,401.75,403.56,405.27,Mariana Islands,Guam,13.386,144.656,0.0,+10 hours
GMI,2017,406.48,407.44,407.7,408.51,409.56,409.3,408.16,408.16,408.16,408.16,408.16,408.16,Mariana Islands,Guam,13.386,144.656,0.0,+10 hours
GOZ,1993,357.34,357.34,357.34,357.34,357.34,357.34,357.34,357.34,357.34,355.9,357.39,358.74,"Dwejra Point, Gozo",Malta,36.048,14.889000000000001,1.0,+1 hours
GOZ,1994,360.86,362.25,362.32,362.59,362.44,359.76,355.67,354.48,355.93,358.19,360.52,362.33,"Dwejra Point, Gozo",Malta,36.048,14.889000000000001,1.0,+1 hours
GOZ,1995,365.12,364.64,363.06,364.9,364.56,360.51,359.64,358.73,357.99,359.54,361.46,363.08,"Dwejra Point, Gozo",Malta,36.048,14.889000000000001,1.0,+1 hours
GOZ,1996,363.28,362.74,363.02,364.76,365.34,363.71,361.4,359.6,359.9,361.61,363.89,366.21,"Dwejra Point, Gozo",Malta,36.048,14.889000000000001,1.0,+1 hours
GOZ,1997,367.48,368.07,367.78,367.78,367.78,367.78,367.78,367.78,367.78,367.78,367.78,367.78,"Dwejra Point, Gozo",Malta,36.048,14.889000000000001,1.0,+1 hours
GOZ,1998,366.5,366.5,366.5,366.5,366.5,366.5,364.86,364.88,365.33,365.75,368.12,370.07,"Dwejra Point, Gozo",Malta,36.048,14.889000000000001,1.0,+1 hours
GOZ,1999,371.1,371.95,371.52,371.52,371.52,371.52,371.52,371.52,371.52,371.52,371.52,371.52,"Dwejra Point, Gozo",Malta,36.048,14.889000000000001,1.0,+1 hours
HBA,1983,340.14,340.09,340.19,340.48,341.1,341.48,341.7,342.44,343.03,342.8,342.47,342.27,"Halley Station, Antarctica",United Kingdom,-75.605,-26.21,30.0,-2 hours
HBA,1984,342.08,341.91,341.8,342.07,342.48,342.64,342.84,343.18,343.53,343.95,344.02,343.61,"Halley Station, Antarctica",United Kingdom,-75.605,-26.21,30.0,-2 hours
HBA,1985,343.23,343.28,343.85,344.33,344.18,343.97,344.07,344.69,345.18,345.27,345.38,345.36,"Halley Station, Antarctica",United Kingdom,-75.605,-26.21,30.0,-2 hours
HBA,1986,344.95,344.63,344.51,344.62,344.88,345.27,345.7,345.91,346.15,346.42,346.48,346.19,"Halley Station, Antarctica",United Kingdom,-75.605,-26.21,30.0,-2 hours
HBA,1987,346.19,346.75,346.82,346.45,346.61,347.17,347.81,348.24,348.59,348.94,349.19,348.97,"Halley Station, Antarctica",United Kingdom,-75.605,-26.21,30.0,-2 hours
HBA,1988,348.77,349.15,349.23,349.11,349.49,349.96,350.28,350.62,350.75,350.58,349.79,349.79,"Halley Station, Antarctica",United Kingdom,-75.605,-26.21,30.0,-2 hours
HBA,1991,352.28,352.26,352.59,353.13,353.31,353.26,353.57,354.03,354.21,354.25,354.12,353.73,"Halley Station, Antarctica",United Kingdom,-75.605,-26.21,30.0,-2 hours
HBA,1992,353.35,353.09,353.07,353.92,355.1,355.62,355.36,355.23,355.55,355.76,355.51,355.11,"Halley Station, Antarctica",United Kingdom,-75.605,-26.21,30.0,-2 hours
HBA,1993,354.91,354.65,354.47,354.64,354.84,355.12,355.52,355.94,356.2,356.41,356.52,356.27,"Halley Station, Antarctica",United Kingdom,-75.605,-26.21,30.0,-2 hours
HBA,1994,355.97,355.95,355.96,355.9,356.02,356.38,356.86,357.54,358.3,358.67,358.3,357.88,"Halley Station, Antarctica",United Kingdom,-75.605,-26.21,30.0,-2 hours
HBA,1995,357.81,357.78,357.54,357.51,357.82,358.36,358.79,358.89,359.04,359.02,358.81,358.73,"Halley Station, Antarctica",United Kingdom,-75.605,-26.21,30.0,-2 hours
HBA,1996,358.72,358.82,358.79,358.82,359.1,359.46,359.9,360.22,360.47,360.68,360.66,360.64,"Halley Station, Antarctica",United Kingdom,-75.605,-26.21,30.0,-2 hours
HBA,1997,360.6,360.4,360.46,360.68,360.76,360.94,361.23,361.49,361.68,361.83,361.78,361.57,"Halley Station, Antarctica",United Kingdom,-75.605,-26.21,30.0,-2 hours
HBA,1998,361.69,361.96,362.12,362.45,362.93,363.39,363.87,364.41,364.74,364.88,365.03,364.99,"Halley Station, Antarctica",United Kingdom,-75.605,-26.21,30.0,-2 hours
HBA,1999,364.93,364.93,364.98,365.13,365.26,365.44,365.75,366.15,366.41,366.4,366.41,366.25,"Halley Station, Antarctica",United Kingdom,-75.605,-26.21,30.0,-2 hours
HBA,2000,365.9,365.93,366.1,366.22,366.31,366.48,366.93,367.35,367.53,367.67,367.73,367.55,"Halley Station, Antarctica",United Kingdom,-75.605,-26.21,30.0,-2 hours
HBA,2001,367.31,367.25,367.38,367.7,367.99,368.27,368.81,369.39,369.71,369.98,370.11,369.8,"Halley Station, Antarctica",United Kingdom,-75.605,-26.21,30.0,-2 hours
HBA,2002,369.29,369.19,369.42,369.64,369.91,370.28,370.79,371.34,371.75,371.92,371.96,371.83,"Halley Station, Antarctica",United Kingdom,-75.605,-26.21,30.0,-2 hours
HBA,2003,371.63,371.63,371.74,372.05,372.43,372.72,373.1,373.59,373.89,373.87,373.86,373.87,"Halley Station, Antarctica",United Kingdom,-75.605,-26.21,30.0,-2 hours
HBA,2004,373.65,373.49,373.77,374.04,374.26,374.66,375.08,375.52,375.71,375.74,375.74,375.54,"Halley Station, Antarctica",United Kingdom,-75.605,-26.21,30.0,-2 hours
HBA,2005,375.32,375.3,375.38,375.65,376.19,376.72,377.21,377.7,377.96,378.01,378.01,377.8,"Halley Station, Antarctica",United Kingdom,-75.605,-26.21,30.0,-2 hours
HBA,2006,377.45,377.45,377.67,377.85,378.14,378.46,378.81,379.19,379.41,379.58,379.58,379.4,"Halley Station, Antarctica",United Kingdom,-75.605,-26.21,30.0,-2 hours
HBA,2007,379.28,379.33,379.51,379.88,380.16,380.42,380.95,381.46,381.67,381.78,381.85,381.88,"Halley Station, Antarctica",United Kingdom,-75.605,-26.21,30.0,-2 hours
HBA,2008,381.77,381.68,381.83,381.96,382.02,382.3,382.81,383.28,383.6,383.73,383.76,383.52,"Halley Station, Antarctica",United Kingdom,-75.605,-26.21,30.0,-2 hours
HBA,2009,383.33,383.35,383.33,383.42,383.68,384.04,384.42,384.79,385.16,385.39,385.32,385.07,"Halley Station, Antarctica",United Kingdom,-75.605,-26.21,30.0,-2 hours
HBA,2010,384.74,384.41,384.44,384.77,385.17,385.69,386.32,387.06,387.42,387.47,387.5,387.3,"Halley Station, Antarctica",United Kingdom,-75.605,-26.21,30.0,-2 hours
HBA,2011,386.97,386.7,386.69,386.89,387.21,387.56,387.94,388.43,388.79,388.99,389.06,388.89,"Halley Station, Antarctica",United Kingdom,-75.605,-26.21,30.0,-2 hours
HBA,2012,388.63,388.61,388.66,388.84,389.14,389.47,390.11,390.78,391.12,391.26,391.18,390.92,"Halley Station, Antarctica",United Kingdom,-75.605,-26.21,30.0,-2 hours
HBA,2013,390.78,390.85,391.13,391.64,392.09,392.48,393.04,393.62,393.9,393.98,394.0,393.81,"Halley Station, Antarctica",United Kingdom,-75.605,-26.21,30.0,-2 hours
HBA,2014,393.55,393.49,393.58,393.81,394.09,394.51,395.04,395.48,395.84,395.96,395.87,394.66,"Halley Station, Antarctica",United Kingdom,-75.605,-26.21,30.0,-2 hours
HBA,2015,395.43,395.5,395.69,396.07,396.5,396.95,397.45,398.04,398.44,398.57,398.59,398.57,"Halley Station, Antarctica",United Kingdom,-75.605,-26.21,30.0,-2 hours
HBA,2016,398.41,398.23,398.59,399.3,400.0,400.56,401.1,401.54,401.74,401.81,401.68,401.44,"Halley Station, Antarctica",United Kingdom,-75.605,-26.21,30.0,-2 hours
HBA,2017,401.32,401.32,401.32,401.32,401.32,401.32,401.32,401.32,401.32,401.32,401.32,401.32,"Halley Station, Antarctica",United Kingdom,-75.605,-26.21,30.0,-2 hours
HPB,2006,380.56,380.56,380.56,385.54,379.77,376.17,374.04,373.26,379.07,383.35,385.27,388.6,Hohenpeissenberg,Germany,47.801,11.024000000000001,936.0,+1 hours
HPB,2007,389.59,390.83,390.69,384.32,379.97,379.83,378.08,376.15,379.57,386.69,389.91,392.87,Hohenpeissenberg,Germany,47.801,11.024000000000001,936.0,+1 hours
HPB,2008,396.09,396.03,395.36,391.13,386.16,385.55,379.46,373.09,374.94,381.67,390.57,395.73,Hohenpeissenberg,Germany,47.801,11.024000000000001,936.0,+1 hours
HPB,2009,396.82,396.09,394.05,390.89,386.36,382.79,379.33,376.35,378.64,385.28,392.09,395.88,Hohenpeissenberg,Germany,47.801,11.024000000000001,936.0,+1 hours
HPB,2010,399.1,400.98,397.37,392.82,391.2,392.96,386.48,379.31,383.12,393.57,402.49,399.01,Hohenpeissenberg,Germany,47.801,11.024000000000001,936.0,+1 hours
HPB,2011,398.63,405.96,401.73,392.28,389.15,386.37,383.42,381.8,384.12,394.4,399.49,398.66,Hohenpeissenberg,Germany,47.801,11.024000000000001,936.0,+1 hours
HPB,2012,407.4,410.22,400.62,395.32,393.5,387.47,380.99,381.34,387.0,394.59,402.48,400.74,Hohenpeissenberg,Germany,47.801,11.024000000000001,936.0,+1 hours
HPB,2013,402.84,411.91,411.48,405.15,397.5,389.88,388.42,389.01,387.79,393.54,401.46,403.53,Hohenpeissenberg,Germany,47.801,11.024000000000001,936.0,+1 hours
HPB,2014,403.04,404.73,402.95,398.16,395.97,394.44,390.14,386.02,389.94,398.81,406.9,408.95,Hohenpeissenberg,Germany,47.801,11.024000000000001,936.0,+1 hours
HPB,2015,406.92,407.81,406.86,403.04,400.45,396.6,394.08,394.68,395.72,402.11,404.28,405.88,Hohenpeissenberg,Germany,47.801,11.024000000000001,936.0,+1 hours
HPB,2016,408.85,409.04,410.55,408.01,402.05,396.8,394.15,394.18,399.05,406.26,409.31,411.82,Hohenpeissenberg,Germany,47.801,11.024000000000001,936.0,+1 hours
HPB,2017,415.64,414.79,410.81,409.45,407.03,401.66,397.69,392.03,392.94,403.14,411.01,412.68,Hohenpeissenberg,Germany,47.801,11.024000000000001,936.0,+1 hours
HUN,1993,359.96,359.96,369.31,363.06,354.68,350.93,354.08,353.93,354.35,362.27,369.46,367.53,Hegyhatsal,Hungary,46.95,16.65,248.0,+1 hours
HUN,1994,368.73,369.21,365.03,361.87,356.31,352.19,352.32,351.91,353.24,365.96,377.02,373.74,Hegyhatsal,Hungary,46.95,16.65,248.0,+1 hours
HUN,1995,369.94,368.85,368.24,366.42,359.58,353.83,354.5,354.58,358.5,374.29,386.09,388.03,Hegyhatsal,Hungary,46.95,16.65,248.0,+1 hours
HUN,1996,385.83,382.0,378.97,372.24,364.41,359.4,351.27,348.45,358.68,369.48,372.54,383.28,Hegyhatsal,Hungary,46.95,16.65,248.0,+1 hours
HUN,1997,393.04,382.05,370.89,370.22,364.41,358.5,354.49,351.19,355.16,365.29,376.6,381.83,Hegyhatsal,Hungary,46.95,16.65,248.0,+1 hours
HUN,1998,378.16,376.38,373.66,367.57,364.39,360.14,355.04,359.34,365.21,368.97,376.25,385.38,Hegyhatsal,Hungary,46.95,16.65,248.0,+1 hours
HUN,1999,389.37,387.08,381.8,373.96,366.9,363.47,359.1,356.57,363.43,375.98,385.15,382.68,Hegyhatsal,Hungary,46.95,16.65,248.0,+1 hours
HUN,2000,381.31,379.73,376.77,374.36,367.88,365.02,365.12,363.72,369.74,373.73,380.71,394.52,Hegyhatsal,Hungary,46.95,16.65,248.0,+1 hours
HUN,2001,391.86,383.65,381.54,374.92,368.13,364.88,362.02,363.72,370.79,380.1,387.41,391.12,Hegyhatsal,Hungary,46.95,16.65,248.0,+1 hours
HUN,2002,389.94,385.37,382.66,378.27,369.9,365.72,365.23,364.32,367.72,375.93,383.49,390.95,Hegyhatsal,Hungary,46.95,16.65,248.0,+1 hours
HUN,2003,393.08,391.88,388.33,381.36,373.81,370.41,370.63,370.71,372.35,380.39,387.88,388.5,Hegyhatsal,Hungary,46.95,16.65,248.0,+1 hours
HUN,2004,390.94,392.76,388.8,383.44,377.51,370.68,367.77,368.38,372.22,379.86,394.01,397.63,Hegyhatsal,Hungary,46.95,16.65,248.0,+1 hours
HUN,2005,392.02,391.26,391.65,386.79,378.53,373.62,372.02,369.99,373.23,384.53,395.81,400.42,Hegyhatsal,Hungary,46.95,16.65,248.0,+1 hours
HUN,2006,399.72,396.3,393.18,388.58,381.38,375.5,372.9,370.29,375.94,384.94,391.61,397.82,Hegyhatsal,Hungary,46.95,16.65,248.0,+1 hours
HUN,2007,397.78,394.48,390.82,386.07,381.45,380.06,377.92,373.41,377.52,390.83,397.23,401.13,Hegyhatsal,Hungary,46.95,16.65,248.0,+1 hours
HUN,2008,402.9,398.2,394.9,389.63,380.77,376.7,376.06,375.37,382.4,394.74,399.44,400.51,Hegyhatsal,Hungary,46.95,16.65,248.0,+1 hours
HUN,2009,402.62,400.52,397.5,391.63,385.73,381.79,376.52,375.87,380.06,391.91,402.41,406.8,Hegyhatsal,Hungary,46.95,16.65,248.0,+1 hours
HUN,2010,411.91,408.45,399.67,393.73,387.58,382.75,379.39,378.1,385.23,396.21,403.83,405.43,Hegyhatsal,Hungary,46.95,16.65,248.0,+1 hours
HUN,2011,407.47,407.65,402.71,396.5,389.89,384.34,381.36,381.29,384.99,400.26,420.03,413.4,Hegyhatsal,Hungary,46.95,16.65,248.0,+1 hours
HUN,2012,405.85,408.12,403.13,398.03,391.12,384.16,385.29,388.27,392.61,401.51,409.94,412.83,Hegyhatsal,Hungary,46.95,16.65,248.0,+1 hours
HUN,2013,413.8,413.04,410.3,403.17,392.56,386.8,387.76,389.87,391.8,399.75,406.48,414.1,Hegyhatsal,Hungary,46.95,16.65,248.0,+1 hours
HUN,2014,422.37,417.7,408.35,401.49,394.98,393.37,393.56,390.24,392.2,401.34,409.76,414.33,Hegyhatsal,Hungary,46.95,16.65,248.0,+1 hours
HUN,2015,416.15,414.06,409.39,404.34,397.8,393.02,394.09,395.19,398.67,411.64,418.55,421.19,Hegyhatsal,Hungary,46.95,16.65,248.0,+1 hours
HUN,2016,421.26,417.47,413.7,408.18,401.41,396.47,394.58,394.79,400.79,413.62,423.34,423.14,Hegyhatsal,Hungary,46.95,16.65,248.0,+1 hours
HUN,2017,431.11,429.8,415.94,410.35,405.58,399.29,399.41,399.21,399.81,410.11,420.56,422.35,Hegyhatsal,Hungary,46.95,16.65,248.0,+1 hours
ICE,1992,356.3,356.3,356.3,356.3,356.3,356.3,356.3,356.3,356.3,352.53,357.04,359.33,"Storhofdi, Vestmannaeyjar",Iceland,63.4,-20.288,118.0,+0 hours
ICE,1993,360.32,361.09,361.94,362.16,361.22,358.43,352.38,348.2,349.32,353.74,358.9,362.36,"Storhofdi, Vestmannaeyjar",Iceland,63.4,-20.288,118.0,+0 hours
ICE,1994,362.43,362.03,363.1,363.78,362.91,360.7,355.42,350.24,351.25,356.85,360.36,361.51,"Storhofdi, Vestmannaeyjar",Iceland,63.4,-20.288,118.0,+0 hours
ICE,1995,362.94,364.8,366.08,365.93,364.4,360.97,356.15,352.07,352.26,357.39,361.96,364.63,"Storhofdi, Vestmannaeyjar",Iceland,63.4,-20.288,118.0,+0 hours
ICE,1996,365.76,366.01,366.51,367.24,366.85,364.71,360.16,354.92,354.92,359.06,363.06,364.91,"Storhofdi, Vestmannaeyjar",Iceland,63.4,-20.288,118.0,+0 hours
ICE,1997,366.23,367.46,368.3,368.62,367.99,365.04,359.51,354.41,355.55,360.63,364.63,367.05,"Storhofdi, Vestmannaeyjar",Iceland,63.4,-20.288,118.0,+0 hours
ICE,1998,369.11,370.03,370.09,370.35,370.22,369.18,364.49,358.82,359.34,363.97,367.79,370.17,"Storhofdi, Vestmannaeyjar",Iceland,63.4,-20.288,118.0,+0 hours
ICE,1999,372.48,373.2,373.61,374.07,372.73,369.95,364.01,358.67,359.46,365.15,369.5,371.77,"Storhofdi, Vestmannaeyjar",Iceland,63.4,-20.288,118.0,+0 hours
ICE,2000,372.98,373.59,374.71,374.99,374.1,371.15,365.49,361.11,361.81,367.15,371.03,372.75,"Storhofdi, Vestmannaeyjar",Iceland,63.4,-20.288,118.0,+0 hours
ICE,2001,374.07,375.3,376.32,376.8,376.11,372.27,366.03,362.19,364.73,369.35,372.96,375.81,"Storhofdi, Vestmannaeyjar",Iceland,63.4,-20.288,118.0,+0 hours
ICE,2002,376.85,377.3,377.91,378.26,377.51,373.76,368.61,364.35,365.86,372.09,376.21,377.21,"Storhofdi, Vestmannaeyjar",Iceland,63.4,-20.288,118.0,+0 hours
ICE,2003,378.7,379.37,380.08,381.09,380.42,376.71,371.71,367.98,369.49,374.12,378.74,380.94,"Storhofdi, Vestmannaeyjar",Iceland,63.4,-20.288,118.0,+0 hours
ICE,2004,381.44,381.48,381.9,382.97,382.1,379.21,374.17,368.87,369.05,374.53,379.19,381.69,"Storhofdi, Vestmannaeyjar",Iceland,63.4,-20.288,118.0,+0 hours
ICE,2005,382.61,382.46,383.07,384.49,384.69,381.54,374.81,370.39,371.71,376.42,380.84,383.21,"Storhofdi, Vestmannaeyjar",Iceland,63.4,-20.288,118.0,+0 hours
ICE,2006,384.36,385.46,386.71,387.6,387.12,384.3,378.76,374.1,374.61,379.62,383.83,386.25,"Storhofdi, Vestmannaeyjar",Iceland,63.4,-20.288,118.0,+0 hours
ICE,2007,387.09,388.01,388.92,388.9,388.22,385.04,378.95,374.42,375.89,380.81,384.91,387.45,"Storhofdi, Vestmannaeyjar",Iceland,63.4,-20.288,118.0,+0 hours
ICE,2008,389.5,390.89,391.71,391.95,390.58,387.04,382.1,377.73,377.71,382.22,387.04,389.42,"Storhofdi, Vestmannaeyjar",Iceland,63.4,-20.288,118.0,+0 hours
ICE,2009,390.91,391.67,392.42,393.06,392.55,389.76,391.73,391.73,391.73,391.73,391.73,391.73,"Storhofdi, Vestmannaeyjar",Iceland,63.4,-20.288,118.0,+0 hours
ICE,2016,401.56,401.56,401.56,401.56,401.56,401.56,399.06,394.51,397.15,402.86,406.56,409.23,"Storhofdi, Vestmannaeyjar",Iceland,63.4,-20.288,118.0,+0 hours
ICE,2017,410.43,411.49,412.71,412.09,410.56,406.34,399.76,395.51,396.75,403.57,408.87,411.29,"Storhofdi, Vestmannaeyjar",Iceland,63.4,-20.288,118.0,+0 hours
IZO,1991,355.6,355.6,355.6,355.6,355.6,355.6,355.6,355.6,355.6,355.6,354.86,356.33,"Izana, Tenerife, Canary Islands",Spain,28.309,-16.499000000000002,2372.9,+0 hours
IZO,1992,356.62,356.79,357.58,358.9,359.59,358.76,356.84,353.74,352.92,354.11,355.22,356.76,"Izana, Tenerife, Canary Islands",Spain,28.309,-16.499000000000002,2372.9,+0 hours
IZO,1993,358.23,359.23,360.05,360.73,360.65,359.25,357.04,354.21,352.98,354.51,357.28,358.72,"Izana, Tenerife, Canary Islands",Spain,28.309,-16.499000000000002,2372.9,+0 hours
IZO,1994,359.25,359.57,360.01,361.3,361.94,360.87,358.45,355.71,355.06,356.14,357.48,358.99,"Izana, Tenerife, Canary Islands",Spain,28.309,-16.499000000000002,2372.9,+0 hours
IZO,1995,360.55,361.98,362.97,363.61,364.63,365.22,362.72,358.99,358.12,358.88,360.7,363.02,"Izana, Tenerife, Canary Islands",Spain,28.309,-16.499000000000002,2372.9,+0 hours
IZO,1996,364.72,365.58,365.33,366.02,366.88,365.85,363.33,360.03,358.38,359.33,361.05,362.66,"Izana, Tenerife, Canary Islands",Spain,28.309,-16.499000000000002,2372.9,+0 hours
IZO,1997,364.01,364.86,365.77,366.65,366.62,364.79,362.38,360.89,360.42,361.5,363.59,365.29,"Izana, Tenerife, Canary Islands",Spain,28.309,-16.499000000000002,2372.9,+0 hours
IZO,1998,366.45,367.33,366.2,366.2,366.2,366.2,366.2,365.03,364.13,364.29,366.92,369.25,"Izana, Tenerife, Canary Islands",Spain,28.309,-16.499000000000002,2372.9,+0 hours
IZO,1999,369.88,370.32,371.21,371.24,370.92,370.78,368.16,364.73,364.32,365.67,367.2,368.65,"Izana, Tenerife, Canary Islands",Spain,28.309,-16.499000000000002,2372.9,+0 hours
IZO,2000,370.15,371.08,371.91,373.25,373.39,372.09,369.36,366.66,366.96,368.48,369.48,370.85,"Izana, Tenerife, Canary Islands",Spain,28.309,-16.499000000000002,2372.9,+0 hours
IZO,2001,371.91,372.34,373.66,375.52,375.62,373.04,370.15,368.57,367.68,369.12,371.69,372.44,"Izana, Tenerife, Canary Islands",Spain,28.309,-16.499000000000002,2372.9,+0 hours
IZO,2002,373.09,375.02,375.81,375.67,375.05,373.33,371.7,369.82,369.11,370.11,371.83,373.28,"Izana, Tenerife, Canary Islands",Spain,28.309,-16.499000000000002,2372.9,+0 hours
IZO,2003,373.64,373.78,375.21,377.15,377.91,376.99,374.96,372.57,371.58,372.24,374.53,375.62,"Izana, Tenerife, Canary Islands",Spain,28.309,-16.499000000000002,2372.9,+0 hours
IZO,2004,376.39,378.89,379.01,378.74,379.36,378.93,376.66,373.29,371.92,373.54,377.09,378.51,"Izana, Tenerife, Canary Islands",Spain,28.309,-16.499000000000002,2372.9,+0 hours
IZO,2005,378.55,380.18,380.92,380.53,380.74,379.06,375.46,374.57,374.54,375.55,378.87,380.88,"Izana, Tenerife, Canary Islands",Spain,28.309,-16.499000000000002,2372.9,+0 hours
IZO,2006,382.29,383.07,382.89,383.24,383.42,382.09,379.7,378.25,378.11,379.11,380.58,381.81,"Izana, Tenerife, Canary Islands",Spain,28.309,-16.499000000000002,2372.9,+0 hours
